Hhid,InstoreVisits,InstoreSpend,InstoreQuantity,OnlineVisits,OnlineSpend,OnlineQuantity,TotalVisits,TotalSpend,TotalQuantity
1551861,11,547.39,11,0,0,0,11,547.39,11
1551901,86,1804.66,1247,0,0,0,86,1804.66,1247
1552071,46,779.1,399,0,0,0,46,779.1,399
1552111,13,329.66,175,0,0,0,13,329.66,175
1552261,63,2118.03,1503,0,0,0,63,2118.03,1503
1552301,2,68.58,71,0,0,0,2,68.58,71
1552451,7,87.94,24,0,0,0,7,87.94,24
1552641,1,8,1,0,0,0,1,8,1
1552981,47,1793.64,748,0,0,0,47,1793.64,748
1553191,40,2698.72,1219,0,0,0,40,2698.72,1219
1553231,102,426.31,529,0,0,0,102,426.31,529
1553611,16,370.59,247,0,0,0,16,370.59,247
1553801,49,1020.33,421,9,459.47,324,58,1479.8,745
1554201,24,597.45,234,0,0,0,24,597.45,234
1554351,2,95.26,30,0,0,0,2,95.26,30
1554921,9,207.73,158,0,0,0,9,207.73,158
1555091,14,767.62,542,0,0,0,14,767.62,542
1555131,31,795.52,380,0,0,0,31,795.52,380
1555321,24,608.76,327,0,0,0,24,608.76,327
1555471,6,30.83,29,1,74.32,56,7,105.15,85
1555661,58,2473.78,1409,0,0,0,58,2473.78,1409
1555701,3,23.61,6,0,0,0,3,23.61,6
1555851,1,7.5,7,0,0,0,1,7.5,7
1556101,4,114.92,99,0,0,0,4,114.92,99
1556591,1,64.5,51,0,0,0,1,64.5,51
1556971,1,4.22,7,0,0,0,1,4.22,7
1557371,6,540.69,435,0,0,0,6,540.69,435
1557601,45,402.28,221,0,0,0,45,402.28,221
1557751,75,3401.26,1865,0,0,0,75,3401.26,1865
1557941,5,242.7,120,0,0,0,5,242.7,120
1558001,18,590.6,357,0,0,0,18,590.6,357
1558151,14,490.25,176,13,1887.79,1553,27,2378.04,1729
1558341,23,1403.33,153,0,0,0,23,1403.33,153
1558491,15,538.57,157,0,0,0,15,538.57,157
1558911,7,436.16,8,0,0,0,7,436.16,8
1559081,43,1497.4,1081,0,0,0,43,1497.4,1081
1559121,3,88.4,69,0,0,0,3,88.4,69
1559271,9,122.09,60,0,0,0,9,122.09,60
1559311,52,954.72,258,0,0,0,52,954.72,258
1559501,2,64.76,51,0,0,0,2,64.76,51
1559651,62,1422.35,1223,0,0,0,62,1422.35,1223
1559991,6,192.98,132,0,0,0,6,192.98,132
1560441,70,767.29,788,0,0,0,70,767.29,788
1560591,82,2447.6,1597,0,0,0,82,2447.6,1597
1560781,33,839.1,597,4,161.64,112,37,1000.74,709
1560821,66,1396.54,867,0,0,0,66,1396.54,867
1561371,9,366.04,100,0,0,0,9,366.04,100
1561411,14,297.53,126,0,0,0,14,297.53,126
1561601,92,3112.61,1975,0,0,0,92,3112.61,1975
1561751,2,21.94,15,0,0,0,2,21.94,15
1562341,54,2241.34,1267,0,0,0,54,2241.34,1267
1562531,216,2448.69,2161,1,219.55,140,217,2668.24,2301
1562721,25,255.82,185,0,0,0,25,255.82,185
1562911,61,2704.22,1993,0,0,0,61,2704.22,1993
1563271,61,4302.81,1269,0,0,0,61,4302.81,1269
1563461,101,3563.07,1804,0,0,0,101,3563.07,1804
1563501,25,690.29,676,0,0,0,25,690.29,676
1564581,2,76.82,34,0,0,0,2,76.82,34
1564771,58,1029.64,798,0,0,0,58,1029.64,798
1565021,4,32.28,21,0,0,0,4,32.28,21
1565171,3,43.75,32,0,0,0,3,43.75,32
1565211,3,188.54,128,0,0,0,3,188.54,128
1565361,20,109.54,96,0,0,0,20,109.54,96
1565401,40,1603.39,1191,0,0,0,40,1603.39,1191
1565551,23,1937.68,1445,0,0,0,23,1937.68,1445
1565741,36,432.78,299,0,0,0,36,432.78,299
1565891,35,1461.33,981,0,0,0,35,1461.33,981
1565931,10,114.96,125,0,0,0,10,114.96,125
1566291,21,983.66,813,0,0,0,21,983.66,813
1566331,39,1160.5,655,0,0,0,39,1160.5,655
1566521,31,1725.71,1288,0,0,0,31,1725.71,1288
1566671,29,1116.85,930,0,0,0,29,1116.85,930
1567451,26,2009.48,1061,0,0,0,26,2009.48,1061
1567641,9,388.15,270,0,0,0,9,388.15,270
1567981,34,2385.97,975,0,0,0,34,2385.97,975
1568191,55,1581.85,941,1,63.09,47,56,1644.94,988
1568231,2,191.4,46,0,0,0,2,191.4,46
1568611,21,324.44,162,2,359.73,183,23,684.17,345
1568801,4,140.49,43,0,0,0,4,140.49,43
1568951,40,855,632,0,0,0,40,855,632
1569011,54,3513.62,1830,0,0,0,54,3513.62,1830
1569351,3,176.68,42,0,0,0,3,176.68,42
1569541,51,2908.19,2134,0,0,0,51,2908.19,2134
1569691,45,1400.56,462,0,0,0,45,1400.56,462
1569731,1,5.65,29,0,0,0,1,5.65,29
1569921,17,781.28,397,4,157.5,105,21,938.78,502
1570141,42,2305.19,715,0,0,0,42,2305.19,715
1570291,10,430.51,11,2,134.59,81,12,565.1,92
1570481,35,2439.64,1277,1,61.9,49,36,2501.54,1326
1570671,38,2985.48,1322,0,0,0,38,2985.48,1322
1570901,9,422.93,229,0,0,0,9,422.93,229
1571791,49,913.57,317,0,0,0,49,913.57,317
1572231,33,1160.34,568,0,0,0,33,1160.34,568
1572421,29,1619.27,953,0,0,0,29,1619.27,953
1572571,112,2447.66,1672,0,0,0,112,2447.66,1672
1572611,64,1716.17,1262,0,0,0,64,1716.17,1262
1572761,74,1318.34,267,0,0,0,74,1318.34,267
1573011,16,114.62,67,0,0,0,16,114.62,67
1573161,16,237.35,114,0,0,0,16,237.35,114
1573201,28,1503.66,165,0,0,0,28,1503.66,165
1573351,62,2217.58,1114,0,0,0,62,2217.58,1114
1573731,95,1033.95,566,0,0,0,95,1033.95,566
1574471,27,518.09,300,0,0,0,27,518.09,300
1574661,45,601.67,345,0,0,0,45,601.67,345
1574701,9,217.26,177,0,0,0,9,217.26,177
1575061,24,973.29,557,0,0,0,24,973.29,557
1575441,27,145.92,124,0,0,0,27,145.92,124
1575591,17,1028.87,619,0,0,0,17,1028.87,619
1576181,11,249.49,131,0,0,0,11,249.49,131
1576221,9,147.88,60,0,0,0,9,147.88,60
1576411,11,552.39,464,0,0,0,11,552.39,464
1576751,38,2287.62,1160,0,0,0,38,2287.62,1160
1577531,47,804.11,402,0,0,0,47,804.11,402
1577871,38,618.44,290,0,0,0,38,618.44,290
1578081,54,1800.8,1119,0,0,0,54,1800.8,1119
1578121,30,566.82,401,0,0,0,30,566.82,401
1578501,25,866.02,374,0,0,0,25,866.02,374
1578841,41,565.67,485,0,0,0,41,565.67,485
1578991,8,1217.22,719,0,0,0,8,1217.22,719
1579391,5,11.69,13,0,0,0,5,11.69,13
1579431,18,374.25,256,0,0,0,18,374.25,256
1579581,25,1692.08,818,0,0,0,25,1692.08,818
1579771,60,1312.89,529,0,0,0,60,1312.89,529
1580221,29,687.03,348,0,0,0,29,687.03,348
1580371,38,1363.47,853,0,0,0,38,1363.47,853
1580561,29,211.41,349,0,0,0,29,211.41,349
1580601,24,1263.59,713,0,0,0,24,1263.59,713
1580941,3,116.91,68,1,41.98,31,4,158.89,99
1581001,11,259.67,99,0,0,0,11,259.67,99
1581341,56,3135.37,3122,0,0,0,56,3135.37,3122
1581491,45,982.17,406,0,0,0,45,982.17,406
1581681,16,220.45,151,0,0,0,16,220.45,151
1581721,69,2777.75,1577,0,0,0,69,2777.75,1577
1581871,54,1983.49,735,0,0,0,54,1983.49,735
1582081,4,112.79,68,0,0,0,4,112.79,68
1582121,23,406.56,197,0,0,0,23,406.56,197
1582501,8,47.91,49,26,1722.42,1000,34,1770.33,1049
1583051,32,1412.98,641,0,0,0,32,1412.98,641
1583391,6,289.74,194,0,0,0,6,289.74,194
1583621,6,234.12,160,0,0,0,6,234.12,160
1584021,11,334.33,132,0,0,0,11,334.33,132
1584211,16,536.1,425,0,0,0,16,536.1,425
1584401,39,1656.84,868,0,0,0,39,1656.84,868
1584931,51,2986.33,1166,0,0,0,51,2986.33,1166
1585141,26,1775.12,856,0,0,0,26,1775.12,856
1585291,32,2408.96,1588,0,0,0,32,2408.96,1588
1585671,30,1329.07,805,0,0,0,30,1329.07,805
1585711,62,2776.62,1751,0,0,0,62,2776.62,1751
1586071,68,3016.32,2083,0,0,0,68,3016.32,2083
1586111,5,237.69,53,0,0,0,5,237.69,53
1586261,33,1517.12,939,1,124.66,61,34,1641.78,1000
1586451,47,2053.7,1208,1,58.63,35,48,2112.33,1243
1586641,20,396.65,268,0,0,0,20,396.65,268
1586791,45,228.53,199,0,0,0,45,228.53,199
1587041,28,336.66,113,0,0,0,28,336.66,113
1587191,22,435.67,152,0,0,0,22,435.67,152
1587381,26,895.48,704,0,0,0,26,895.48,704
1587761,60,2780.52,1051,0,0,0,60,2780.52,1051
1588011,155,5897.45,2365,0,0,0,155,5897.45,2365
1588201,10,265.41,180,0,0,0,10,265.41,180
1588351,29,831.73,293,0,0,0,29,831.73,293
1588541,45,2907.59,1263,0,0,0,45,2907.59,1263
1588691,26,1437.13,447,0,0,0,26,1437.13,447
1589131,77,2169.23,818,0,0,0,77,2169.23,818
1589511,1,2.85,3,0,0,0,1,2.85,3
1589661,1,72.75,25,0,0,0,1,72.75,25
1589851,41,645.01,446,0,0,0,41,645.01,446
1590111,1,8,3,0,0,0,1,8,3
1590301,34,915.93,506,10,1417.16,772,44,2333.09,1278
1590641,50,2361.61,1151,0,0,0,50,2361.61,1151
1590791,7,53.56,44,0,0,0,7,53.56,44
1590831,9,195.84,143,0,0,0,9,195.84,143
1591191,74,2770.83,1913,0,0,0,74,2770.83,1913
1591231,95,3611.9,2015,0,0,0,95,3611.9,2015
1591381,42,1343.43,1004,0,0,0,42,1343.43,1004
1591571,3,50.51,19,0,0,0,3,50.51,19
1591761,62,2654.65,1245,0,0,0,62,2654.65,1245
1591801,28,2449.57,1363,0,0,0,28,2449.57,1363
1591951,87,1349.92,1037,0,0,0,87,1349.92,1037
1592201,91,1213.47,903,0,0,0,91,1213.47,903
1592541,43,393.44,212,0,0,0,43,393.44,212
1592691,1,49.41,34,0,0,0,1,49.41,34
1592921,43,774.1,766,0,0,0,43,774.1,766
1593661,15,321.25,133,0,0,0,15,321.25,133
1594061,4,86.77,127,0,0,0,4,86.77,127
1594101,63,1019.4,458,0,0,0,63,1019.4,458
1594251,27,730.21,606,0,0,0,27,730.21,606
1594781,5,137.02,92,0,0,0,5,137.02,92
1594971,16,726.3,193,0,0,0,16,726.3,193
1595031,4,90.41,29,0,0,0,4,90.41,29
1595181,3,98.49,34,0,0,0,3,98.49,34
1595561,61,1124.42,829,0,0,0,61,1124.42,829
1595601,8,59.7,47,0,0,0,8,59.7,47
1595751,85,454.1,462,26,1818.4,1317,111,2272.5,1779
1595941,2,57.98,18,0,0,0,2,57.98,18
1596001,49,1579.62,1091,0,0,0,49,1579.62,1091
1596151,35,1961.93,841,0,0,0,35,1961.93,841
1596531,17,423.66,104,0,0,0,17,423.66,104
1596911,22,763.06,642,0,0,0,22,763.06,642
1597121,7,190.61,102,9,661.47,465,16,852.08,567
1598241,14,407.67,127,0,0,0,14,407.67,127
1598391,44,1269.25,607,0,0,0,44,1269.25,607
1598431,35,780.23,529,0,0,0,35,780.23,529
1599021,242,2595.05,1621,3,240.76,221,245,2835.81,1842
1599171,53,642.48,227,26,3849.6,2139,79,4492.08,2366
1599211,2,41.64,2,0,0,0,2,41.64,2
1599551,4,26.86,16,0,0,0,4,26.86,16
1599741,124,6101.45,2565,0,0,0,124,6101.45,2565
1599891,100,5839.93,1556,0,0,0,100,5839.93,1556
1600061,59,1644.69,337,23,2842.12,1500,82,4486.81,1837
1600101,8,251.23,76,0,0,0,8,251.23,76
1600631,23,905.19,733,0,0,0,23,905.19,733
1600781,63,3296.41,2024,0,0,0,63,3296.41,2024
1600821,54,2769.25,917,0,0,0,54,2769.25,917
1600971,56,1527.74,894,0,0,0,56,1527.74,894
1601031,73,2400.83,162,26,2307.98,1188,99,4708.81,1350
1601371,17,104.75,78,0,0,0,17,104.75,78
1601411,40,1463.42,759,0,0,0,40,1463.42,759
1601601,26,277.03,190,0,0,0,26,277.03,190
1601751,13,507.98,305,0,0,0,13,507.98,305
1602001,25,1635.29,1180,0,0,0,25,1635.29,1180
1602341,2,79.62,2,16,1985.15,1303,18,2064.77,1305
1602491,109,2565.64,935,0,0,0,109,2565.64,935
1602681,16,872.35,428,2,199.23,120,18,1071.58,548
1602721,23,295.71,255,0,0,0,23,295.71,255
1602871,31,2084.43,1136,0,0,0,31,2084.43,1136
1602911,69,2678.73,1521,0,0,0,69,2678.73,1521
1603121,71,1928.04,1169,0,0,0,71,1928.04,1169
1603271,34,789.99,442,0,0,0,34,789.99,442
1603461,16,530.21,244,1,55.17,39,17,585.38,283
1603651,20,555.51,241,0,0,0,20,555.51,241
1604811,17,1087.49,446,0,0,0,17,1087.49,446
1605171,20,771.77,588,0,0,0,20,771.77,588
1605211,8,105.18,34,0,0,0,8,105.18,34
1605361,19,1000.34,766,0,0,0,19,1000.34,766
1605401,46,605.33,462,0,0,0,46,605.33,462
1605741,15,525.76,402,0,0,0,15,525.76,402
1605931,10,429.43,134,0,0,0,10,429.43,134
1606521,8,92.63,64,0,0,0,8,92.63,64
1606671,2,128.4,98,0,0,0,2,128.4,98
1606711,38,1096.81,965,0,0,0,38,1096.81,965
1606861,17,1276.58,795,0,0,0,17,1276.58,795
1606901,19,272.67,151,0,0,0,19,272.67,151
1607071,36,1131.1,784,4,369.29,261,40,1500.39,1045
1607111,30,791.19,412,0,0,0,30,791.19,412
1607301,16,282.02,175,0,0,0,16,282.02,175
1607451,29,855.18,749,0,0,0,29,855.18,749
1607641,28,1363.51,868,0,0,0,28,1363.51,868
1608571,66,1793.8,996,0,0,0,66,1793.8,996
1608611,2,9.29,4,0,0,0,2,9.29,4
1609201,57,302.24,221,0,0,0,57,302.24,221
1609691,19,756.99,702,0,0,0,19,756.99,702
1609921,45,2389.74,1299,0,0,0,45,2389.74,1299
1610141,96,656.79,363,0,0,0,96,656.79,363
1610331,2,7,4,0,0,0,2,7,4
1610861,22,788.49,384,0,0,0,22,788.49,384
1610901,6,277.71,180,0,0,0,6,277.71,180
1611111,65,1912.32,2041,0,0,0,65,1912.32,2041
1611301,27,482.17,325,0,0,0,27,482.17,325
1611981,21,1041.34,398,0,0,0,21,1041.34,398
1612381,102,2678.08,1701,0,0,0,102,2678.08,1701
1612611,1,7.8,5,0,0,0,1,7.8,5
1612761,5,47.93,40,0,0,0,5,47.93,40
1612801,12,92.14,38,0,0,0,12,92.14,38
1612951,1,2,2,0,0,0,1,2,2
1613881,20,438.27,360,0,0,0,20,438.27,360
1613921,83,1174.02,786,0,0,0,83,1174.02,786
1614281,124,3638.08,1749,0,0,0,124,3638.08,1749
1614471,42,910.5,568,0,0,0,42,910.5,568
1614661,15,715.93,459,0,0,0,15,715.93,459
1614701,60,1369.16,518,0,0,0,60,1369.16,518
1614851,34,2321.88,1209,0,0,0,34,2321.88,1209
1615061,35,883.6,636,0,0,0,35,883.6,636
1615251,107,1334.93,911,0,0,0,107,1334.93,911
1615441,134,1722.51,1047,0,0,0,134,1722.51,1047
1615591,107,1621.51,1092,0,0,0,107,1621.51,1092
1615631,54,895.46,402,0,0,0,54,895.46,402
1615821,16,116.48,86,0,0,0,16,116.48,86
1615971,32,2381.62,1196,0,0,0,32,2381.62,1196
1616031,13,632.36,350,0,0,0,13,632.36,350
1616221,7,103.39,54,9,1360.91,839,16,1464.3,893
1616561,21,507.15,328,0,0,0,21,507.15,328
1616601,6,70.14,34,0,0,0,6,70.14,34
1616751,50,2627.89,886,0,0,0,50,2627.89,886
1617151,72,1901.75,1007,0,0,0,72,1901.75,1007
1617341,60,908.01,610,0,0,0,60,908.01,610
1617531,50,2214.38,1213,0,0,0,50,2214.38,1213
1617681,31,1016.83,1072,0,0,0,31,1016.83,1072
1617721,62,2277.69,1504,0,0,0,62,2277.69,1504
1617911,28,745.75,528,0,0,0,28,745.75,528
1618841,45,1917.18,1186,0,0,0,45,1917.18,1186
1619051,18,788.96,383,0,0,0,18,788.96,383
1619391,53,786.01,272,0,0,0,53,786.01,272
1619431,13,546.68,95,1,62.59,34,14,609.27,129
1619581,98,2383.35,1463,0,0,0,98,2383.35,1463
1620371,98,3670.54,1237,0,0,0,98,3670.54,1237
1620561,9,324.32,160,0,0,0,9,324.32,160
1620751,9,288.82,188,0,0,0,9,288.82,188
1621001,24,582.32,434,0,0,0,24,582.32,434
1621151,24,816.51,244,0,0,0,24,816.51,244
1621341,17,286.02,153,0,0,0,17,286.02,153
1621531,26,742.89,592,0,0,0,26,742.89,592
1621871,24,590.81,339,0,0,0,24,590.81,339
1622121,31,484.35,216,0,0,0,31,484.35,216
1622271,15,386.39,176,0,0,0,15,386.39,176
1622311,6,252.76,100,0,0,0,6,252.76,100
1622461,18,327.39,256,0,0,0,18,327.39,256
1622841,39,546.73,501,0,0,0,39,546.73,501
1623581,6,205.4,92,0,0,0,6,205.4,92
1623621,61,2281.84,949,7,549.14,500,68,2830.98,1449
1623961,12,293.58,266,0,0,0,12,293.58,266
1624021,30,688.39,512,0,0,0,30,688.39,512
1624361,67,2418.2,1360,0,0,0,67,2418.2,1360
1624741,25,538.93,366,0,0,0,25,538.93,366
1624891,30,2186.45,1372,3,448.79,310,33,2635.24,1682
1625141,24,2868.9,1271,0,0,0,24,2868.9,1271
1625291,72,2568.89,1226,0,0,0,72,2568.89,1226
1625331,34,1019.46,780,0,0,0,34,1019.46,780
1626451,27,1931.5,1851,0,0,0,27,1931.5,1851
1626831,91,2483.96,1784,0,0,0,91,2483.96,1784
1627191,7,305.78,100,0,0,0,7,305.78,100
1627231,16,663.15,344,0,0,0,16,663.15,344
1627381,98,1048.43,617,0,0,0,98,1048.43,617
1627611,91,596.82,590,0,0,0,91,596.82,590
1628011,0,0,0,1,34.56,36,1,34.56,36
1628161,9,538.77,182,0,0,0,9,538.77,182
1628201,84,2571.84,1772,0,0,0,84,2571.84,1772
1628731,20,543.85,445,0,0,0,20,543.85,445
1628881,39,1164.03,746,0,0,0,39,1164.03,746
1629321,57,2677.41,1392,0,0,0,57,2677.41,1392
1629471,19,1022.35,876,0,0,0,19,1022.35,876
1630261,13,167.75,126,0,0,0,13,167.75,126
1630301,120,3882.7,1526,0,0,0,120,3882.7,1526
1630451,8,348.02,196,0,0,0,8,348.02,196
1630831,7,398.08,162,0,0,0,7,398.08,162
1630981,8,120.53,92,0,0,0,8,120.53,92
1631041,31,785.94,611,0,0,0,31,785.94,611
1631231,16,244.17,264,0,0,0,16,244.17,264
1632011,23,408.52,115,0,0,0,23,408.52,115
1632201,17,515.55,338,0,0,0,17,515.55,338
1632351,26,2548.48,1343,0,0,0,26,2548.48,1343
1632541,44,2826.63,1425,3,313.74,186,47,3140.37,1611
1632881,15,840.97,245,0,0,0,15,840.97,245
1633091,105,4307.07,2154,0,0,0,105,4307.07,2154
1633281,71,2797.37,1319,0,0,0,71,2797.37,1319
1633321,31,1284.47,867,0,0,0,31,1284.47,867
1633471,92,2847.82,1399,0,0,0,92,2847.82,1399
1633511,34,1226.22,800,0,0,0,34,1226.22,800
1633661,30,1237.45,603,0,0,0,30,1237.45,603
1633701,144,4036.62,1445,0,0,0,144,4036.62,1445
1634061,60,977.44,594,0,0,0,60,977.44,594
1634631,41,1799.46,1042,0,0,0,41,1799.46,1042
1634781,37,2180.87,735,5,1323.76,772,42,3504.63,1507
1634821,14,440.6,137,0,0,0,14,440.6,137
1635181,23,1815.69,292,3,330.23,211,26,2145.92,503
1635221,3,61.7,10,0,0,0,3,61.7,10
1635561,8,370.25,114,0,0,0,8,370.25,114
1635601,77,1670.47,590,7,1162.62,549,84,2833.09,1139
1635941,37,1054.9,158,0,0,0,37,1054.9,158
1636341,2,59.54,34,0,0,0,2,59.54,34
1636531,6,114.11,40,0,0,0,6,114.11,40
1636681,46,1321.44,618,0,0,0,46,1321.44,618
1636721,39,1101.06,507,0,0,0,39,1101.06,507
1636871,77,1738.64,1103,0,0,0,77,1738.64,1103
1636911,77,2864.03,1674,0,0,0,77,2864.03,1674
1637311,12,323.92,150,0,0,0,12,323.92,150
1637501,29,1344.07,1461,0,0,0,29,1344.07,1461
1638391,79,1591.83,1390,0,0,0,79,1591.83,1390
1638431,5,285.78,184,0,0,0,5,285.78,184
1638581,18,502.81,216,0,0,0,18,502.81,216
1638771,1,4.79,3,0,0,0,1,4.79,3
1638961,26,1007.88,456,0,0,0,26,1007.88,456
1639171,24,335.06,395,0,0,0,24,335.06,395
1639361,34,899.97,356,0,0,0,34,899.97,356
1639931,24,1259.56,530,0,0,0,24,1259.56,530
1640001,25,1293.12,941,0,0,0,25,1293.12,941
1640341,29,1119.42,383,28,4602.98,2601,57,5722.4,2984
1640681,31,918.87,489,0,0,0,31,918.87,489
1640721,9,219.75,110,0,0,0,9,219.75,110
1641121,40,2341.65,966,0,0,0,40,2341.65,966
1641271,57,1503.66,598,0,0,0,57,1503.66,598
1641501,152,725.95,616,0,0,0,152,725.95,616
1641651,76,2349.86,1201,0,0,0,76,2349.86,1201
1642051,29,1344.52,771,0,0,0,29,1344.52,771
1642391,8,41.61,42,0,0,0,8,41.61,42
1642581,1,14.03,15,0,0,0,1,14.03,15
1642771,36,2768.12,1570,5,567.42,316,41,3335.54,1886
1642961,92,2445.11,1089,0,0,0,92,2445.11,1089
1643021,19,382.84,246,0,0,0,19,382.84,246
1643211,4,168.43,86,0,0,0,4,168.43,86
1643361,4,33.83,22,0,0,0,4,33.83,22
1643551,91,2408.35,1151,0,0,0,91,2408.35,1151
1644141,6,25.67,19,0,0,0,6,25.67,19
1644291,54,1742.77,862,0,0,0,54,1742.77,862
1644481,15,835.92,565,0,0,0,15,835.92,565
1644521,11,628.24,249,0,0,0,11,628.24,249
1645451,28,1543.4,1293,0,0,0,28,1543.4,1293
1645981,11,254.92,155,3,179.45,137,14,434.37,292
1646611,46,307.08,286,0,0,0,46,307.08,286
1647011,66,502.28,654,0,0,0,66,502.28,654
1647161,12,123.58,132,0,0,0,12,123.58,132
1648281,26,210.09,122,0,0,0,26,210.09,122
1648511,18,234.67,150,0,0,0,18,234.67,150
1648701,9,114.68,69,0,0,0,9,114.68,69
1649061,2,22.92,16,0,0,0,2,22.92,16
1649101,9,78.49,56,0,0,0,9,78.49,56
1649251,4,76.85,48,0,0,0,4,76.85,48
1649591,20,170.53,161,0,0,0,20,170.53,161
1649971,88,1318.19,945,0,0,0,88,1318.19,945
1650231,45,2418.38,1188,0,0,0,45,2418.38,1188
1650571,18,706.22,411,1,149.85,105,19,856.07,516
1650761,2,72.11,48,0,0,0,2,72.11,48
1650801,0,0,0,26,1349.39,982,26,1349.39,982
1650951,14,639.86,449,0,0,0,14,639.86,449
1651161,12,633.17,274,0,0,0,12,633.17,274
1651201,2,8.57,6,0,0,0,2,8.57,6
1651541,25,87.76,123,0,0,0,25,87.76,123
1651881,9,409.56,80,1,93.34,43,10,502.9,123
1652131,108,2952.62,1673,0,0,0,108,2952.62,1673
1652471,133,1125,1073,0,0,0,133,1125,1073
1652511,3,55.78,23,0,0,0,3,55.78,23
1652661,61,565.99,559,0,0,0,61,565.99,559
1652701,1,5,4,0,0,0,1,5,4
1653251,48,2254.23,1328,0,0,0,48,2254.23,1328
1653591,7,318.59,173,0,0,0,7,318.59,173
1653781,69,941.03,389,0,0,0,69,941.03,389
1653821,15,401.74,319,0,0,0,15,401.74,319
1654411,13,707.92,395,0,0,0,13,707.92,395
1656081,32,1116.32,661,0,0,0,32,1116.32,661
1656121,10,146.1,94,0,0,0,10,146.1,94
1656271,18,432.67,113,0,0,0,18,432.67,113
1656311,6,143.73,92,0,0,0,6,143.73,92
1656991,30,259.06,210,0,0,0,30,259.06,210
1657621,3,11.17,17,0,0,0,3,11.17,17
1658171,8,120.95,78,0,0,0,8,120.95,78
1658401,8,39.93,30,0,0,0,8,39.93,30
1658551,26,1334.21,688,0,0,0,26,1334.21,688
1659141,5,157.95,19,20,1142.41,832,25,1300.36,851
1659291,15,476.19,231,0,0,0,15,476.19,231
1659521,84,1085.52,581,0,0,0,84,1085.52,581
1659711,15,944.16,882,0,0,0,15,944.16,882
1659861,2,32.73,26,0,0,0,2,32.73,26
1660121,25,968.02,275,0,0,0,25,968.02,275
1660461,25,421.89,265,0,0,0,25,421.89,265
1660651,53,2448.33,932,0,0,0,53,2448.33,932
1660991,13,530.26,266,0,0,0,13,530.26,266
1661621,20,582.83,326,0,0,0,20,582.83,326
1661771,41,1258.14,702,1,79.4,68,42,1337.54,770
1661811,47,2555,1624,0,0,0,47,2555,1624
1662361,50,1949.02,564,0,0,0,50,1949.02,564
1662931,20,966.84,296,0,0,0,20,966.84,296
1663291,58,2669.92,1423,0,0,0,58,2669.92,1423
1663331,10,100.87,37,0,0,0,10,100.87,37
1663861,22,415.15,51,0,0,0,22,415.15,51
1664071,25,1340.93,105,0,0,0,25,1340.93,105
1664301,9,164.29,80,0,0,0,9,164.29,80
1664791,72,1677.94,917,0,0,0,72,1677.94,917
1664831,42,1975.05,1035,0,0,0,42,1975.05,1035
1665041,39,746.09,311,0,0,0,39,746.09,311
1665191,22,1177.5,498,0,0,0,22,1177.5,498
1665231,9,360.24,125,10,2000.92,1292,19,2361.16,1417
1665381,100,2602.47,1425,0,0,0,100,2602.47,1425
1665611,68,1328.1,747,0,0,0,68,1328.1,747
1665761,17,498.07,242,1,68.49,30,18,566.56,272
1666351,153,2216.22,1303,0,0,0,153,2216.22,1303
1666541,116,2410.38,1755,0,0,0,116,2410.38,1755
1666691,26,582.04,613,1,43.56,39,27,625.6,652
1666881,10,40.67,20,0,0,0,10,40.67,20
1667091,13,306.95,162,0,0,0,13,306.95,162
1667131,19,125.19,59,0,0,0,19,125.19,59
1667321,64,3753.25,1788,0,0,0,64,3753.25,1788
1667701,34,2062.51,1233,0,0,0,34,2062.51,1233
1667851,3,49.82,7,0,0,0,3,49.82,7
1668101,4,87.44,42,0,0,0,4,87.44,42
1668251,130,1273.06,638,0,0,0,130,1273.06,638
1668441,49,466.53,372,0,0,0,49,466.53,372
1668631,7,560.88,354,0,0,0,7,560.88,354
1668781,35,752.04,468,0,0,0,35,752.04,468
1668821,14,206.55,140,0,0,0,14,206.55,140
1668971,133,2068.56,1273,0,0,0,133,2068.56,1273
1669221,36,3008.34,1282,0,0,0,36,3008.34,1282
1669371,19,852.35,543,0,0,0,19,852.35,543
1669411,47,2720.37,1163,0,0,0,47,2720.37,1163
1669601,15,1756.92,1066,0,0,0,15,1756.92,1066
1669941,16,374.16,183,0,0,0,16,374.16,183
1670011,71,3312.35,1660,1,148.85,183,72,3461.2,1843
1670161,42,736.3,440,0,0,0,42,736.3,440
1670351,67,2698.69,1138,0,0,0,67,2698.69,1138
1670541,77,2423.23,1148,0,0,0,77,2423.23,1148
1670731,6,284.78,170,0,0,0,6,284.78,170
1670881,27,1058.66,173,0,0,0,27,1058.66,173
1670921,20,519.96,309,25,3818.33,2291,45,4338.29,2600
1671091,45,1891.14,1084,0,0,0,45,1891.14,1084
1671131,19,497.76,362,0,0,0,19,497.76,362
1671511,47,2147.68,1286,0,0,0,47,2147.68,1286
1671661,39,2664.95,1352,0,0,0,39,2664.95,1352
1671851,39,886.39,652,26,2839.76,2391,65,3726.15,3043
1672061,142,3182.12,1516,0,0,0,142,3182.12,1516
1672251,27,1698.89,893,0,0,0,27,1698.89,893
1672441,3,51,35,0,0,0,3,51,35
1672631,8,212.37,84,26,1832.23,1745,34,2044.6,1829
1672781,5,320.45,181,0,0,0,5,320.45,181
1672971,30,1790.42,1122,0,0,0,30,1790.42,1122
1673031,20,1073.6,928,0,0,0,20,1073.6,928
1673181,25,1968.9,646,0,0,0,25,1968.9,646
